ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2020;419427;2020Q1;5569690,9;3839038,23;12960;Autogestão;Médio;Adesao
2020;419427;2020Q4;6637962,55;4441741,18;13239;Autogestão;Médio;Adesao
2020;317233;2020Q2;31285908,19485071;20808114,118859857;12790;Autogestão;Médio;Adesao
2020;317233;2020Q4;31634151,435852263;23271949,535350524;12527;Autogestão;Médio;Adesao
2020;317233;2020Q1;31065423,96149278;24981210,611694437;12974;Autogestão;Médio;Adesao
2020;317233;2020Q3;32138861,697804242;21979080,244095173;12625;Autogestão;Médio;Adesao
2020;409243;2020Q1;31048890,55;18456380,03;20641;Autogestão;Médio;Adesao
2020;331317;2020Q4;71056832,11;48527282,71;24279;Autogestão;Médio;Adesao
2020;361011;2020Q3;36514250,36;17233862,01;14821;Autogestão;Médio;Adesao
2020;330809;2020Q2;16466939,18;13415190,68;20634;Autogestão;Médio;Adesao
2020;330809;2020Q3;15606921,11;12192006,66;20581;Autogestão;Médio;Adesao
2020;330809;2020Q4;15074192,51;15051918,15;20685;Autogestão;Médio;Adesao
2020;331317;2020Q1;69463270,23;58491269,67;25398;Autogestão;Médio;Adesao
2020;409243;2020Q3;33389749,23;19955702,74;20028;Autogestão;Médio;Adesao
2020;409243;2020Q2;31333821,33;16952265,06;20271;Autogestão;Médio;Adesao
2020;331317;2020Q2;68692840,66;41456545,62;25026;Autogestão;Médio;Adesao
2020;420077;2020Q1;689220,381604404;694886,5052305117;194;Autogestão;Médio;Adesao
2020;331988;2020Q1;83362557,59;72386223,5;11738;Autogestão;Médio;Adesao
2020;324493;2020Q3;27882421,7;21007916,89;17450;Autogestão;Médio;Adesao
2020;330809;2020Q1;16564563,87;16369180,52;20664;Autogestão;Médio;Adesao
2020;361011;2020Q4;40031934,94;27900089,32;15538;Autogestão;Médio;Adesao
2020;342611;2020Q4;28318551,630000003;35882384,43;13281;Autogestão;Médio;Adesao
2020;331988;2020Q3;93307518,8;66780510,12;13508;Autogestão;Médio;Adesao
2020;342611;2020Q2;26639334,67;29149794,990000002;13750;Autogestão;Médio;Adesao
2020;324493;2020Q4;27754631,28;22376907,0;17627;Autogestão;Médio;Adesao
2020;331988;2020Q4;99505013,23;71168343,57;15369;Autogestão;Médio;Adesao
2020;342611;2020Q3;26440612,509999998;28835239,91;13678;Autogestão;Médio;Adesao
2020;324493;2020Q1;27532464,63;21245719,15;17219;Autogestão;Médio;Adesao
2020;346926;2020Q1;36482538,3;34960880,96;7640;Autogestão;Médio;Adesao
2020;342611;2020Q1;26933198,79;35821232,69;13806;Autogestão;Médio;Adesao
2020;316873;2020Q3;6319305,39;3547889,81;3920;Autogestão;Médio;Adesao
2020;316873;2020Q2;6656274,73;2727054,05;3992;Autogestão;Médio;Adesao
2020;316873;2020Q1;6019802,71;4004245,93;4053;Autogestão;Médio;Adesao
2020;361011;2020Q1;30656881,95;19920266,36;13109;Autogestão;Médio;Adesao
2020;346926;2020Q4;6718782,42;8662693,93;1477;Autogestão;Médio;Adesao
2020;346926;2020Q3;10586627,69;17371753,54;1578;Autogestão;Médio;Adesao
2020;324493;2020Q2;27664850,49;21264507,11;17271;Autogestão;Médio;Adesao
2020;346926;2020Q2;25242420,62;25570011,63;2788;Autogestão;Médio;Adesao
2020;331988;2020Q2;89215885,5;57702483,13;13011;Autogestão;Médio;Adesao
2020;361011;2020Q2;32955567,05;18758701,74;13903;Autogestão;Médio;Adesao
2020;316873;2020Q4;5622265,66;3304733,8;3845;Autogestão;Médio;Adesao
2021;317233;2021Q1;48862731,70091404;34212538,86635443;12176;Autogestão;Médio;Adesao
2021;317233;2021Q2;49029995,59993405;37870839,49420289;11920;Autogestão;Médio;Adesao
2021;317233;2021Q3;49287230,59114462;40650578,82053187;11600;Autogestão;Médio;Adesao
2021;420077;2021Q3;732359,6085338349;966633,7533262529;156;Autogestão;Médio;Adesao
2021;409243;2021Q4;31733835,931253754;32957050,805611975;19806;Autogestão;Médio;Adesao
2021;420077;2021Q1;726051,9739326697;813543,0248412829;175;Autogestão;Médio;Adesao
2021;419427;2021Q4;7046731,929207196;5350624,9590967735;13677;Autogestão;Médio;Adesao
2021;419427;2021Q3;7029661,716745798;5434286,04036696;13387;Autogestão;Médio;Adesao
2021;317233;2021Q4;49407641,588007264;39197382,95891081;11397;Autogestão;Médio;Adesao
2021;419427;2021Q2;6929786,932023503;5024073,420268134;13348;Autogestão;Médio;Adesao
2021;324493;2021Q4;31107733,372996483;28319574,387067102;18126;Autogestão;Médio;Adesao
2021;419427;2021Q1;6863301,262023503;4573224,550268134;13252;Autogestão;Médio;Adesao
2021;409243;2021Q3;31556699,412915412;33447106,081462674;19709;Autogestão;Médio;Adesao
2021;331317;2021Q2;70904049,23025757;58260295,17666268;23459;Autogestão;Médio;Adesao
2021;331317;2021Q1;70663817,21674886;52859584,48072335;23821;Autogestão;Médio;Adesao
2021;330809;2021Q4;18287069,66732411;19427016,79696977;20715;Autogestão;Médio;Adesao
2021;330809;2021Q3;18510952,282776356;20890848,49349852;20773;Autogestão;Médio;Adesao
2021;330809;2021Q2;18414999,45257542;19350204,05256193;20758;Autogestão;Médio;Adesao
2021;330809;2021Q1;18117346,537324112;17773308,47696977;20918;Autogestão;Médio;Adesao
2021;331317;2021Q3;71060854,62649678;53156561,66130699;23059;Autogestão;Médio;Adesao
2021;324493;2021Q2;30305096,02126496;27456319,727335513;17902;Autogestão;Médio;Adesao
