ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2019;309362;2019Q4;9516704,370000001;7520694,22;4025,0;Autogestão;Pequeno;Empresarial
2019;309362;2019Q3;9824471,03;8686000,64;4040,0;Autogestão;Pequeno;Empresarial
2019;309362;2019Q2;8768109,21;7378032,76;4105,0;Autogestão;Pequeno;Empresarial
2019;307751;2019Q1;1503242,33;874625,13;1220,0;Autogestão;Pequeno;Empresarial
2019;314251;2019Q3;13982138,69;10986428,39;9429,0;Autogestão;Pequeno;Empresarial
2019;307751;2019Q3;1725152,06;1402236,92;1294,0;Autogestão;Pequeno;Empresarial
2019;307751;2019Q4;1791051,24;1863758,6;1320,0;Autogestão;Pequeno;Empresarial
2019;309362;2019Q1;8585773,59;6047374,109999999;4155,0;Autogestão;Pequeno;Empresarial
2019;412295;2019Q4;9278316,07;4316577,29;4469,0;Autogestão;Pequeno;Empresarial
2019;329665;2019Q2;4710797,68;3040679,38;2881,0;Autogestão;Pequeno;Empresarial
2019;307751;2019Q2;1658414,68;1008741,57;1261,0;Autogestão;Pequeno;Empresarial
2019;361461;2019Q4;14366416,92;11569692,73;11731,0;Autogestão;Pequeno;Empresarial
2019;314251;2019Q1;14222870,92;10533629,05;9449,0;Autogestão;Pequeno;Empresarial
2019;412295;2019Q2;8608457,9;8290412,83;4525,0;Autogestão;Pequeno;Empresarial
2019;357669;2019Q3;3724940,84;3306279,68;1891,0;Autogestão;Pequeno;Empresarial
2019;343331;2019Q2;15069097,02;11843549,58;7561,0;Autogestão;Pequeno;Empresarial
2019;357669;2019Q4;4067028,26;3369326,89;1887,0;Autogestão;Pequeno;Empresarial
2019;361461;2019Q1;12820939,53;11099400,76;11783,0;Autogestão;Pequeno;Empresarial
2019;361461;2019Q2;12808167,49;14100223,0;11763,0;Autogestão;Pequeno;Empresarial
2019;343331;2019Q4;15858253,13;15595060,04;7407,0;Autogestão;Pequeno;Empresarial
2019;361461;2019Q3;14136846,39;13384093,22;11835,0;Autogestão;Pequeno;Empresarial
2019;363855;2019Q2;15298692,96;12313798,25;16718,0;Autogestão;Pequeno;Empresarial
2019;363855;2019Q4;16845807,45;13831431,76;16928,0;Autogestão;Pequeno;Empresarial
2019;363855;2019Q1;15104671,35;12026323,9;16616,0;Autogestão;Pequeno;Empresarial
2019;368920;2019Q1;15858854,22;11926869,79;15925,0;Autogestão;Pequeno;Empresarial
2019;368920;2019Q2;16455172,51;11533898,88;15823,0;Autogestão;Pequeno;Empresarial
2019;412295;2019Q1;8616360,59;7392294,82;4551,0;Autogestão;Pequeno;Empresarial
2019;368920;2019Q3;16698475,83;11184359,16;15714,0;Autogestão;Pequeno;Empresarial
2019;343331;2019Q3;15785209,81;13622069,61;7463,0;Autogestão;Pequeno;Empresarial
2019;343331;2019Q1;14506630,41;12260644,04;7636,0;Autogestão;Pequeno;Empresarial
2019;357669;2019Q1;3730134,42;2893486,78;1895,0;Autogestão;Pequeno;Empresarial
2019;329665;2019Q1;4707292,26;2920731,76;2874,0;Autogestão;Pequeno;Empresarial
2020;418374;2020Q2;41497607,67;22067534,119999997;17496,0;Autogestão;Pequeno;Empresarial
2020;418374;2020Q3;60049202,06;40601596,0;17640,0;Autogestão;Pequeno;Empresarial
2020;418374;2020Q4;83658886,45;59765977,93;17672,0;Autogestão;Pequeno;Empresarial
2020;417548;2020Q2;41720936,85;34395669,27;14123,0;Autogestão;Pequeno;Empresarial
2020;420093;2020Q2;604890,39;786332,78;614,0;Autogestão;Pequeno;Empresarial
2020;420093;2020Q4;595001,21;444596,24;614,0;Autogestão;Pequeno;Empresarial
2020;314251;2020Q4;15335097,72;11951741,76;9301,0;Autogestão;Pequeno;Empresarial
2020;420093;2020Q1;742644,83;440218,79;614,0;Autogestão;Pequeno;Empresarial
2020;417548;2020Q4;41939776,41;28407105,17;14004,0;Autogestão;Pequeno;Empresarial
2020;415049;2020Q3;1276150,9579253716;1269361,0444428306;;Autogestão;Pequeno;Empresarial
2020;415049;2020Q1;1267905,7533439153;1254880,6724820305;10780,0;Autogestão;Pequeno;Empresarial
2020;417297;2020Q4;25690999,21;25399302,299999997;14997,0;Autogestão;Pequeno;Empresarial
2020;420093;2020Q3;579687,36;687422,15;614,0;Autogestão;Pequeno;Empresarial
2020;418374;2020Q1;47701220,32;33504138,04;17365,0;Autogestão;Pequeno;Empresarial
2020;421341;2020Q1;15939532,932102809;9838781,408019744;7646,0;Autogestão;Pequeno;Empresarial
2020;417297;2020Q2;21963864,63;18601747,43;14810,0;Autogestão;Pequeno;Empresarial
2020;415049;2020Q4;1330067,5945592965;1502990,732369739;;Autogestão;Pequeno;Empresarial
2020;404241;2020Q4;1120243,7574756923;615119,4821068344;3703,0;Autogestão;Pequeno;Empresarial
2020;415049;2020Q2;1261063,1641714165;1152993,5707053994;;Autogestão;Pequeno;Empresarial
2020;417548;2020Q1;41958038,74;33641479,35;14073,0;Autogestão;Pequeno;Empresarial
